0.439	1.1945	1.3786	0.6669	0.9426	1
-0.3052	0.0607	-0.2623	0.7462	0.3693	1
0.236	-0.4797	-0.8358	-0.3095	0.3017	1
0.1113	0.5748	-0.0797	0.3358	0.7001	1
0.4502	0.2986	0.8967	0.3534	0.689	1
-0.5565	-1.0514	-1.1434	-1.3643	-0.6929	1
-0.8195	-1.5072	-0.341	-0.6756	-0.8759	1
-1.9924	-2.014	-2.17	-2.0346	-2.2317	1
2.201	2.1966	1.7385	2.1322	1.6997	1
0.1641	0.5935	0.4908	0.1484	0.5269	1
-0.7251	-0.0971	-0.6502	-0.1705	-0.2492	1
-1.1289	-0.4823	-1.035	-1.0608	-1.7564	1
-1.422	-1.0308	-0.7821	-1.4431	-1.0844	1
0.4269	0.3578	0.577	0.9104	1.372	1
0.0569	-0.2212	-0.4799	-0.2048	0.2805	1
-0.414	-0.6848	-0.3767	0.1955	-0.2578	1
-0.276	0.0783	0.1751	0.2483	-0.0992	1
-0.1106	-0.8412	-0.7112	-0.5975	0.2761	1
1.9108	1.2891	1.8676	1.1778	1.5621	1
-0.2357	-0.0846	0.2083	-0.3407	0.304	1
-0.7665	-1.1503	-1.0739	-0.0161	-1.0032	1
0.2829	0.8559	0.4975	0.6152	0.3158	1
0.8773	0.9501	1.0252	0.9755	0.7621	1
1.8842	1.5149	2.1234	1.9719	2.0616	1
-1.4688	-2.2548	-1.732	-1.5375	-1.6178	1
0.4345	0.6894	0.0474	0.9725	0.2904	1
1.0369	0.8357	0.2591	0.4704	1.0198	1
-0.3436	0.523	0.0282	-0.1315	-0.4822	1
-0.8076	-0.7135	-0.3404	-0.4622	-0.1189	1
0.1637	0.3589	0.4747	0.123	0.5584	1
-0.2561	-0.6386	-0.6606	0.1605	-0.4093	1
0.0132	0.3019	0.5466	-0.1374	0.4406	1
-1.084	0.1171	0.0059	0.1084	-0.1968	1
-0.8602	-1.3819	-0.517	-1.5059	-1.2536	1
0.3387	0.3307	0.242	0.308	0.6204	1
0.6441	0.1754	-0.2853	0.1611	-0.0896	1
-0.1385	0.1215	-0.2129	0.3629	0.5793	1
0.1428	0.0212	-0.0782	-0.1311	-0.245	1
-0.0428	0.1289	0.5114	0.7539	0.7893	1
-2.0606	-2.0584	-2.4119	-2.6339	-2.1123	1
-0.9642	-1.1073	-0.639	-1.0865	-1.2266	1
-0.5101	-0.9973	-0.8065	-1.1817	-0.8424	1
1.8368	2.6055	1.5953	1.9309	2.627	1
-1.0441	-0.7587	-0.5927	-0.5194	-0.4645	1
1.3905	0.7645	1.6007	0.7616	1.2212	1
0.6771	0.4693	1.002	1.4112	0.4202	1
-0.0257	-0.0216	0.4135	0.3802	0.4569	1
-0.6152	-0.5038	-0.8712	-0.4848	-0.6819	1
-1.558	-1.0716	-1.0947	-1.5842	-1.4217	1
0.1992	-0.2393	-0.5906	-0.2103	-0.2698	1
-1.1338	-0.7852	-1.0545	-1.0779	-1.1486	1
-1.623	-2.0458	-1.476	-2.0166	-1.27	1
-0.013	0.1621	-0.2416	0.6502	-0.0682	1
0.769	0.9838	0.826	0.4313	0.7711	1
-0.5406	-0.6267	-0.8697	-1.0933	-1.0326	1
0.3822	0.8991	0.6635	0.0963	1.2136	1
0.1677	-0.3569	-0.16	0.0613	0.3367	1
2.2456	2.1148	2.0158	2.1933	2.3841	1
1.174	0.366	0.6614	0.7122	1.2513	1
-1.1789	-1.2365	-1.287	-0.9762	-1.6978	1
-0.1302	0.1587	-0.4165	-0.0185	0.0702	1
-0.2962	0.2967	0.4368	0.4053	0.5997	1
-0.6865	-1.1113	-0.9883	-0.5624	-0.9635	1
0.1569	0.2663	0.0856	-0.3076	0.1242	1
0.4769	0.3805	0.4773	1.2287	0.5838	1
3.1401	3.5118	3.5896	3.0733	3.9184	1
0.3303	0.057	0.4591	0.6217	0.0951	1
-0.9896	-0.8921	-0.6064	-0.5342	-0.1712	1
-0.3783	-0.9412	-0.8819	-1.4972	-1.5312	1
0.8359	1.7582	1.2651	1.1129	1.2182	1
-1.1385	-0.7768	-0.508	-0.906	-1.4174	1
-0.1824	-0.1782	0.0003	-0.502	-0.4685	1
0.7848	0.3664	0.7903	0.7346	0.5615	1
-0.1515	-0.0451	-0.2026	-0.757	0.3128	1
0.6743	1.2022	0.6103	0.5816	1.0987	1
-0.7221	-0.4567	-1.1549	-1.2264	-1.2879	1
-0.3246	-0.4591	0.1175	0.6458	-0.5182	1
-1.5897	-1.1596	-0.6752	-1.5615	-1.8291	1
0.1955	0.9162	0.4537	0.9518	0.4576	1
1.0436	0.522	0.5229	1.0731	0.574	1
0.2701	0.6251	0.4896	1.0526	0.8225	1
1.1347	1.0693	1.0161	1.6559	1.5673	1
-0.571	-1.0247	-0.9804	-0.6233	-0.3687	1
0.0191	-0.0589	-0.0036	-0.1052	0.0238	1
0.9261	0.2803	0.6901	-0.0749	0.8083	1
-1.6753	-2.4086	-1.5651	-1.7541	-1.8118	1
0.153	0.303	-0.1247	0.7117	0.2764	1
-1.3369	-1.0017	-1.108	-1.6623	-1.4923	1
1.0566	1.1141	1.3363	1.0143	1.0634	1
0.2197	0.3206	-0.125	0.279	0.4718	1
-0.2996	-0.3292	-0.2272	-0.1913	-0.5423	1
-0.6542	-0.7766	-0.5627	-1.184	-0.7699	1
-0.1874	0.2564	-0.0785	-0.1336	0.0408	1
0.6411	1.2441	0.8366	0.1447	0.4543	1
2.5063	2.6511	2.504	2.1065	2.0079	1
-1.4368	-0.3474	-0.9345	-0.3124	-0.9127	1
0.4127	0.805	-0.3793	0.1628	-0.087	1
0.0856	0.0504	0.1076	0.5708	0.2345	1
2.2524	2.0053	2.3394	2.3377	1.8484	1
0.7492	0.6795	0.7105	0.8989	0.1193	1
-0.9575	-1.5356	-1.3325	-1.4338	-1.2956	1
0.7601	0.8522	1.2653	1.2586	0.6832	1
-1.0403	-1.1471	-0.8499	-1.2096	-0.9613	1
0.8497	0.8266	0.9767	0.7206	0.3434	1
-1.7901	-1.6417	-2.6286	-2.353	-2.0933	1
-0.4148	-0.7669	-0.8014	-0.2789	-0.1919	1
0.0346	0.0697	0.1143	-0.0211	0.2338	1
1.0764	1.6663	1.6774	1.8744	1.5348	1
-1.2887	-0.9712	-1.5341	-1.4738	-1.7774	1
0.3692	0.2044	0.1814	0.7043	0.2009	1
0.1329	0.3646	0.5801	0.1901	-0.1517	1
1.2939	1.1033	1.3613	0.6548	1.2278	1
-1.3511	-1.1088	-1.4627	-1.2447	-1.2554	1
-0.1929	-0.353	-0.1432	0.1376	-0.4241	1
-0.5841	0.4076	0.1757	0.2907	-0.0516	1
-0.8125	-0.3011	-1.1889	-1.1339	-0.6304	1
-0.1267	0.0523	0.2845	0.7106	0.1815	1
-0.3755	-0.6825	0.0616	0.0385	-0.0293	1
0.0863	-0.3761	-0.0277	-0.5968	-0.0678	1
0.0756	0.2971	0.4848	0.2956	0.2992	1
-0.3209	-1.3931	-0.4156	-0.5613	-0.7129	1
-0.2263	-0.9725	-0.1066	-0.8345	-0.9329	1
0.3707	-0.0281	0.3049	0.3384	0.3122	1
1.9938	1.6888	1.3257	1.8398	1.6154	1
-0.4155	-1.163	-0.4975	-0.7873	-1.4555	1
1.3946	1.095	0.9099	1.1204	0.8642	1
-0.4853	-0.7267	-0.473	-0.3844	-0.7299	1
0.8531	1.2594	1.6233	0.7973	1.0005	1
0.8804	0.7109	0.3515	0.9783	0.7148	1
-1.1305	-0.8773	-0.9631	-0.5871	-0.5729	1
-0.8756	-0.6268	-0.217	-0.3888	-0.6158	1
-0.7841	-0.0548	-0.6017	-0.779	0.4042	1
-0.5862	0.1723	0.1775	0.2356	-0.1442	1
-0.221	-0.337	-0.4696	-1.0826	-0.7571	1
-2.296	-1.8813	-2.6922	-2.2824	-1.9584	1
0.8004	0.3843	1.0906	0.9583	0.4618	1
-0.2342	-0.1321	-0.0425	-0.5702	-0.8044	1
-1.6408	-1.2127	-1.314	-0.6804	-1.447	1
0.8666	0.6268	-0.0315	0.8316	1.2599	1
-0.5704	0.0109	-0.0728	0.0073	-0.1708	1
-1.4881	-0.981	-1.0729	-0.7022	-0.8151	1
1.4034	1.5916	2.0526	2.4045	2.3046	1
1.4781	1.1297	1.3976	1.7908	1.5609	1
0.1162	-0.158	0.2338	-0.2891	0.1309	1
-1.3996	-1.0472	-1.8961	-0.7672	-1.2961	1
0.0142	-0.4935	-0.1664	-0.2116	-0.1305	1
-0.0605	-0.3168	0.3152	-0.2411	-0.3367	1
-1.5022	-1.1722	-1.416	-1.4516	-1.0382	1
1.1712	1.0152	0.6117	1.084	0.8826	1
-0.3959	-0.2005	-0.5491	-0.8678	-0.0847	1
0.7383	0.2865	0.1681	0.4334	0.5761	1
0.202	-0.1571	-0.0905	0.3526	-0.053	1
0.8394	1.3007	2.26	1.4896	1.2979	1
-0.4475	-0.1468	0.5589	-0.0488	0.4505	1
-1.1454	-1.1587	-1.4507	-1.2779	-1.0602	1
0.7553	0.5737	0.5506	0.5548	-0.0624	1
-1.693	-1.0202	-1.8012	-1.1656	-2.1049	1
-1.0659	-0.7645	-0.5457	-0.1035	-0.2092	1
-0.1547	0.3191	-0.3268	-0.0332	-0.0274	1
-0.7525	-0.0616	0.1708	-0.5835	0.167	1
-0.1704	-0.0813	0.2186	0.0027	0.2367	1
-0.0393	-0.7688	-2.5445	-2.7212	-1.7809	2
-0.3273	-0.7363	-1.5549	0.4572	-0.6504	2
-0.4062	0.1252	0.135	0.6743	-0.4601	2
-0.314	-1.272	-0.96	-1.5085	-1.5263	2
-0.4581	-1.6604	-0.3446	-1.0049	-0.5338	2
-0.9797	-0.7247	-0.1626	0.6058	0.9297	2
0.4085	0.147	-0.3483	-1.6614	-0.6523	2
0.8796	1.6817	2.4565	2.3847	2.5553	2
2.2173	0.2604	-0.144	0.6544	-1.3226	2
-0.2342	0.0058	-0.7679	-0.4936	2.3055	2
0.4211	0.4721	-1.1626	0.234	-1.3773	2
0.5574	1.3796	0.733	1.5409	-0.1185	2
1.4915	0.7801	0.0998	-0.8011	0.4382	2
0.5485	-0.292	0.2299	-0.5948	-0.9299	2
2.1717	2.285	-1.2071	-1.3213	-3.1102	2
1.1301	0.3873	0.3869	-0.0036	-0.5415	2
1.48	-0.3295	0.8196	0.2915	-1.2239	2
0.8901	0.835	-0.026	-0.593	-1.7686	2
1.027	-1.6309	0.4753	1.1197	1.1034	2
1.0381	-0.3202	-0.6138	-0.6602	-0.5075	2
2.3441	-0.3085	-2.1005	0.5504	0.737	2
0.2668	-0.621	-0.7633	1.114	-0.1401	2
1.9135	0.9242	0.2591	-1.1668	0.2537	2
-0.3264	-1.474	-1.3905	0.6107	0.5882	2
1.2861	-0.1659	1.9056	1.3245	1.4587	2
0.2235	1.3245	0.0411	-1.3276	-1.5385	2
1.4277	0.6879	-1.7544	-0.867	-0.2949	2
0.545	-0.858	-0.1822	-0.3347	-1.708	2
0.8606	-0.6757	-0.3222	0.7676	-0.6002	2
-1.6009	-1.701	0.5913	-0.2639	0.0619	2
1.1417	1.3561	-0.048	0.6033	-2.0872	2
2.0126	0.5693	1.7503	0.166	-0.3462	2
1.2051	0.0106	0.2736	1.6913	0.7116	2
0.6661	-0.7821	-0.014	-1.2321	0.406	2
2.7934	1.1911	2.2816	2.8497	1.711	2
2.9088	-0.3375	0.7072	0.0656	-0.2295	2
-0.6293	-0.1558	-0.1273	1.6137	-0.0594	2
0.128	-0.6099	-0.3122	0.3254	-0.8797	2
-0.2011	-1.0501	-0.4921	-0.9503	0.5213	2
2.1432	-0.3137	1.5008	0.3065	-1.6637	2
-0.4276	-0.12	-1.5075	0.1218	-2.1336	2
2.978	2.1747	0.1728	0.5649	0.2065	2
1.2533	-0.6417	-0.9967	-2.2312	-2.0455	2
2.4672	1.1937	3.6146	0.8257	0.3983	2
2.7203	0.738	0.6813	1.0374	2.3157	2
2.68	0.2064	0.5838	0.3831	-0.1762	2
1.058	0.3603	-1.4411	0.0393	0.0575	2
0.0087	-0.0477	0.5685	-1.4155	-0.7697	2
-1.2345	-1.0989	-1.4401	-0.706	-2.6685	2
0.2919	-3.0077	-1.5041	-1.915	-0.9383	2
2.6063	1.2013	0.748	0.016	0.7275	2
1.109	-0.4157	0.0711	0.2505	1.2388	2
-0.6684	0.1963	-0.5488	-0.2459	0.5101	2
-0.5389	-0.8229	-0.2266	-1.2379	0.0607	2
-1.1112	-1.3484	-2.2633	-0.428	0.3612	2
1.6442	0.4186	0.2075	0.389	0.4764	2
1.5582	-1.1138	-0.4975	-1.1014	-0.6033	2
-0.4095	-1.2449	0.9816	0.5364	0.2595	2
-0.7441	-1.7757	-0.7589	-2.591	-2.3769	2
2.05	1.7282	0.4564	0.6351	1.5979	2
1.7777	1.3523	1.0055	0.3329	-0.2993	2
0.9436	-0.8911	-1.0121	0.2955	0.1424	2
0.0813	-1.2193	0.1536	1.8342	-0.3428	2
2.1259	0.6378	1.3418	1.8523	0.7814	2
0.9035	1.1706	1.2096	0.0692	-0.2896	2
2.9289	-0.0101	0.048	-0.7691	0.9613	2
2.5745	2.7307	0.9917	0.0447	0.4992	2
3.1763	0.4214	1.4875	-0.0588	1.4755	2
4.0138	1.3369	1.1648	0.6238	1.7461	2
-0.689	-0.3677	-1.0459	1.6302	0.4251	2
0.2943	-1.8446	-2.211	0.5025	0.5247	2
2.9265	-0.4855	1.5072	2.3191	0.5233	2
1.7775	1.3973	0.9916	1.9083	0.4741	2
-0.8567	-0.051	-0.8057	-1.0804	0.1346	2
1.064	1.1531	1.5185	1.4235	0.52	2
0.5407	-2.6995	-0.4542	0.4728	1.0596	2
1.3089	0.6654	-0.0759	-0.5805	-1.7806	2
-0.0188	-1.8127	-2.4429	-0.7248	-2.2234	2
1.3327	0.1816	1.1827	0.325	0.5991	2
-0.5299	-2.6545	-0.0942	-3.0496	-1.7213	2
1.8785	-0.5382	0.2625	-0.1554	1.2908	2
2.4129	1.9629	2.1635	1.3449	0.8815	2
1.176	-0.282	0.1807	0.1928	2.302	2
0.0742	0.4792	0.1565	1.134	0.1937	2
-2.1992	-2.699	-1.7191	-2.6771	-1.2697	2
1.0785	-1.8977	-1.0435	-1.5322	0.1209	2
0.0402	-2.6397	-1.2343	-2.5388	-0.921	2
1.7158	1.549	1.3492	-0.1262	0.3066	2
0.4591	0.6095	-1.7065	-0.9366	2.5721	2
-1.1193	-1.66	-1.5839	0.6351	0.9069	2
1.6682	0.7012	2.0071	0.0042	-0.1877	2
1.2805	-0.4329	0.3813	1.6326	1.8468	2
0.5906	-1.4616	1.0681	0.8761	-0.4315	2
0.5386	0.6184	-1.6123	-0.4204	1.0721	2
1.2424	-1.5376	-1.775	-2.0256	-1.3095	2
2.8938	0.4494	0.7254	1.6716	-1.2247	2
3.8746	1.4917	1.4214	0.9521	0.3467	2
2.731	1.2142	2.2561	-0.6272	1.7591	2
-1.3871	-2.955	-0.3521	-0.8731	-1.3788	2
0.374	1.4559	-0.3703	0.1367	-1.1803	2
0.6771	-0.2432	0.4239	-0.8158	0.8654	2
1.1017	-0.3044	0.8382	-1.324	-1.3268	2
2.9402	-0.4717	1.2725	-0.1699	1.0074	2
0.4647	-1.9647	-0.7217	1.2296	-1.3391	2
-0.7161	-1.0198	0.3812	0.2453	0.2874	2
0.2417	-0.5224	-1.1418	-0.4163	0.4973	2
0.8464	0.5072	0.7076	1.0493	-0.7243	2
0.216	-1.3907	1.3251	-0.1809	0.2851	2
-0.5823	-2.1882	-1.9375	-1.6175	-1.4405	2
0.3299	-1.2448	-1.165	-1.1819	-0.7695	2
-1.1066	-1.1888	-0.7064	-1.1176	0.0164	2
-1.2186	-2.3851	-1.3855	-3.008	-1.0967	2
0.0984	-1.4369	-0.6829	-0.649	-1.3203	2
0.2176	-1.5629	-0.996	0.1162	-0.0109	2
-0.7976	-0.6447	-0.3784	1.2428	0.1283	2
1.3745	-0.4489	-0.965	2.0034	0.7622	2
0.7122	-0.5419	-0.3823	-0.2472	-0.0886	2
0.6623	-0.0989	-0.1503	-0.8417	0.1622	2
0.3039	2.5208	-0.5169	-0.1593	-1.6891	2
-0.2221	-1.1637	-1.4961	0.0916	-0.888	2
2.2845	1.6757	1.8781	-0.6885	1.4313	2
0.0115	0.9467	2.4271	-0.4422	-0.3296	2
-1.0639	-2.2336	-1.5403	-1.0073	-1.6466	2
0.1873	-0.275	0.4379	-0.1071	-0.1547	2
-0.2666	-0.4468	-0.1045	-0.0438	-0.2674	2
2.115	1.6265	-0.7151	-0.035	-0.2148	2
-1.3785	-1.597	-0.8135	-2.4239	-1.6039	2
0.8329	1.5474	0.149	0.5461	-0.8865	2
0.5451	-1.3297	0.565	0.1548	-2.2021	2
2.5063	0.8948	-0.016	0.4911	-0.6904	2
0.1094	-1.34	0.719	0.8234	-0.8322	2
2.4297	1.4174	2.1677	2.0955	0.4858	2
1.1558	0.9956	1.5871	1.5964	2.2993	2
0.0469	-1.0522	-1.0229	-0.4767	0.0782	2
2.0464	0.8343	1.684	0.6508	0.4407	2
0.8163	-0.3712	-0.0267	-0.9632	-1.2902	2
1.0461	-0.6649	1.0664	-0.3624	-1.1933	2
1.579	1.1115	0.238	0.9918	0.3434	2
-0.1804	-1.029	0.6758	-1.5029	0.277	2
-1.2707	0.607	-0.4077	-0.0691	-2.4475	2
0.164	0.7415	1.1782	0.0766	0.3565	2
-0.3561	-1.803	-2.6934	-0.8776	-2.3985	2
-0.6927	-0.3952	-1.2567	-0.0121	-1.148	2
0.0422	-1.6805	-1.3006	-2.5531	-3.3864	2
2.768	2.0972	1.1627	0.7563	1.1795	2
-0.823	-2.5016	-2.237	-1.5522	-0.5819	2
-0.6572	-1.2035	-1.4762	-0.9092	0.0887	2
-0.3185	0.1162	1.5503	1.2085	-0.0627	2
0.6561	-0.7019	-0.0905	0.4874	1.1674	2
0.2396	-0.653	-0.2928	-1.1974	-2.0551	2
1.1642	0.048	-0.8379	-0.0805	-1.021	2
0.8795	1.5333	0.7728	-0.2615	-0.2622	2
0.5491	-0.4414	-1.7601	-0.7165	-0.5694	2
3.2911	1.2811	0.3105	1.5553	0.8182	2
2.4143	-0.3193	-0.3303	0.5741	0.6627	2
-1.1421	-0.8041	-1.5242	-1.9859	-0.369	2
-0.1402	0.3214	-0.4372	-2.4741	-0.9341	2
1.4148	1.1861	0.216	1.1285	0.4908	2
-1.3463	0.0774	-1.1895	-0.7069	1.3385	2
1.7991	0.5339	0.2503	2.5442	-0.1079	2
0.5984	-0.5594	-1.8471	-2.6611	-1.3029	2
0.2557	0.1043	0.6235	0.1463	0.2612	2
0.9037	2.7125	1.218	-0.6147	0.05	2
1.077	0.0468	-0.414	-0.3846	1.2995	2
3.5236	2.0573	2.1974	2.1579	0.7188	2
-0.7998	-0.9938	0.9131	0.4482	-0.5272	2
2.2106	1.8753	-0.4027	2.0222	-0.1828	2
0.5462	0.699	-0.0805	-0.144	1.2241	2
0.9511	-0.5042	-0.0279	-0.0957	0.2052	2
1.1156	0.8601	1.3604	1.2247	0.6167	2
1.8568	0.6995	0.1315	1.7676	1.9841	2
1.4027	0.7127	1.6249	1.4717	0.5662	2
2.195	0.8213	1.5012	2.8138	-0.1675	2
1.6259	-0.9554	-0.339	-1.0703	-0.2068	2
2.1101	2.1645	0.2411	0.9515	0.3749	2
0.5872	-0.3664	-0.3585	1.0226	-1.2713	2
0.3131	-1.428	-1.011	0.9359	0.1723	2
1.3817	-2.6351	-0.2462	0.8544	-0.2257	2
2.0307	-0.2598	-0.2421	-0.5274	-0.9515	2
0.642	-1.9019	-1.3581	-1.8999	-1.0858	2
1.1674	0.527	1.816	0.8935	0.6791	2
2.7758	1.2551	2.6568	1.0983	2.0535	2
1.8862	0.6778	2.3416	0.8741	1.1932	2
0.0552	-1.7392	-0.4377	-1.3709	0.3584	2
0.8093	0.0982	0.1144	1.8024	0.1704	2
1.8266	1.7857	0.8486	0.936	0.0826	2
-0.5759	-1.7302	-2.1829	-0.5803	-0.4811	2
1.1079	0.7585	-0.6349	-1.1054	1.8401	2
2.0198	-0.3811	-0.2631	-0.6264	-1.3309	2
-0.8206	-1.0807	-0.1377	0.1552	-1.1003	2
-0.8183	-0.7874	-1.1549	-0.6257	-0.6495	2
1.8757	-1.246	0.3333	1.9273	0.1079	2
1.3319	2.1207	0.8669	0.1993	-0.0525	2
-2.3881	-1.3536	-1.9024	-2.2959	-0.7849	2
0.0266	-0.9256	0.3472	-1.3573	-0.0111	2
0.3385	1.4685	1.3374	-0.0584	-0.1453	2
0.1505	0.2357	-0.1654	-0.9553	-0.323	2
3.8984	2.0029	0.8483	0.6055	-0.7135	2
0.9548	-0.0344	-0.0031	-1.4303	-0.2274	2
0.7188	0.2068	-0.7576	1.7581	0.1042	2
1.9332	-1.3917	-2.6132	-0.6231	-1.1839	2
0.9789	-0.8135	-1.5315	-1.7922	1.023	2
-0.6979	-0.1345	-2.9853	-2.1826	0.5943	2
1.1284	-1.2778	0.5302	0.3637	-0.8902	2
0.9162	-0.6778	-1.1298	0.3453	-1.4109	2
3.5148	2.1186	0.4427	0.6204	-0.8046	2
0.5664	-1.1685	-2.6149	1.2446	-0.7567	2
1.9908	0.7007	0.1569	0.8983	-1.093	2
1.7396	1.1593	0.3326	0.8072	1.384	2
1.0372	1.7977	1.9761	1.3422	3.1954	2
1.8621	-0.0731	0.0529	1.5345	0.7743	2
2.0064	2.2627	1.3117	-0.0779	-0.0111	2
1.0574	0.3974	-1.819	-0.2854	1.3878	2
1.3898	0.2789	0.9713	0.8714	0.7395	2
0.6055	-1.5692	-1.3877	0.7044	-1.0499	2
2.2075	0.1696	0.7115	-0.6794	-0.2697	2
0.6164	-0.1559	-0.0477	1.0054	0.4465	2
1.3972	0.2302	1.0856	-2.2167	0.0246	2
-0.0325	-1.9536	-1.1643	-0.7028	-0.1202	2
-0.2414	-0.9995	-0.3105	-1.0741	1.1003	2
-0.5867	-0.0753	-2.2403	-1.8425	-0.9599	2
0.0631	-1.1167	-0.1687	0.0333	0.2987	2
2.3444	0.3792	-0.201	-0.5681	1.0054	2
-1.2252	-1.0828	1.1502	0.3469	0.2196	2
-0.9855	0.1213	0.0995	1.5299	-1.8804	2
3.2148	0.5264	0.7418	2.4641	-0.6896	2
1.8713	-0.7482	-0.6026	0.7334	1.6731	2
0.6756	-1.6493	-1.7041	-0.4467	1.0321	2
-0.3927	-1.0881	-1.912	-1.0322	-0.4252	2
2.7149	0.5851	0.7641	1.4789	-0.0855	2
-0.5923	1.0753	0.2616	-1.2238	-2.584	2
-2.2603	-4.4622	-4.1175	-2.1871	-2.0061	2
-0.7622	-0.4555	-1.8854	0.4023	-1.6037	2
1.6471	0.3048	1.3242	1.0133	0.9854	2
1.1359	1.2733	2.6299	1.0607	-0.5569	2
1.6291	1.2262	-0.2915	-0.3335	0.1429	2
1.2426	-0.2157	0.6898	-0.6977	0.2093	2
3.4201	3.9085	1.5479	3.3551	1.2505	2
-1.1791	-0.3426	-1.33	-1.3366	-1.5041	2
1.5241	1.0201	1.0935	1.1801	-0.0805	2
0.5195	-0.5078	-0.6135	-0.4133	-0.7841	2
0.1956	-2.3124	-0.0219	-1.5104	-0.6531	2
1.5245	-0.2498	-1.3165	1.9116	0.411	2
1.608	-1.7578	1.2193	-1.178	-1.4565	2
0.9535	1.0918	0.6136	0.4464	0.6839	2
1.5174	-0.0434	-0.5709	0.7096	-0.7405	2
2.3994	-0.1562	1.2801	-1.1897	-1.2036	2
-0.7023	-1.5058	-1.2116	0.2464	-2.1646	2
1.8056	-0.7276	-0.9508	-2.2362	-2.4867	2
2.409	-1.1038	-0.779	-0.4875	-0.7717	2
0.1269	-2.2832	0.787	-1.3497	-0.1105	2
-0.5864	-1.8065	-1.3179	0.0468	0.4242	2
-0.2234	-1.5091	-2.0968	-2.1653	-1.591	2
1.0882	0.2416	0.4145	-2.0956	0.4984	2
1.3756	0.1572	-1.8492	-0.7775	-0.609	2
-0.1396	0.8754	-0.3525	1.5554	1.8544	2
-0.4115	-1.0108	-2.2504	-2.278	-1.2889	2
1.8053	-1.4577	-2.6256	-2.7503	0.0182	2
-0.3716	-1.6151	-0.485	-0.0225	0.3466	2
1.0385	-0.3867	0.1702	0.3921	0.9807	2
0.7431	0.465	0.2337	-0.7273	0.0037	2
0.0448	-2.1527	-1.3273	-2.1004	-1.0303	2
0.3399	-1.0524	-1.3397	-0.0459	-0.7602	2
0.0572	-1.5486	-0.8529	-1.2193	-0.6549	2
0.413	0.4644	1.5036	-0.0005	3.4018	2
-0.1413	0.3623	0.5857	0.73	-2.1147	2
0.6141	0.9952	0.1096	0.4133	-0.7408	2
2.7436	1.3826	0.2347	-0.086	0.8504	2
1.7188	0.6635	-0.3222	-1.3336	0.2608	2
0.05	-0.9427	0.8396	0.2069	-0.4355	2
-0.3401	-0.6821	-1.1728	-1.7918	0.6581	2
0.7562	-1.0901	0.186	-0.1876	0.6206	2
1.7993	0.3797	0.0987	0.9949	1.251	2
-0.1768	-1.4613	-1.4639	0.454	1.186	2
-1.3712	0.1783	-1.6013	-2.5353	-1.9401	2
0.6811	1.9763	2.2763	0.3066	0.8203	2
-0.9535	-1.4341	-1.3344	-1.5181	-1.3468	2
1.6097	-0.0188	-1.1506	0.5574	0.1372	2
-0.3867	-0.7538	-1.9866	-2.0738	-0.4533	2
2.2122	1.4589	0.3729	-0.2493	-0.404	2
3.0557	2.1502	1.2384	2.1947	0.7829	2
-1.226	-2.1735	-1.3323	-0.6236	0.0077	2
